time,station_id,grid,combination,HFB(HBV),HFB(RECAL_HBV),HFB(HYMOD),HFB(LSTM),RMSE(PRECIP)
historical,01109060,1,1,-17.682360786057032,5.932590349388853,7.231119233132753,-1.7284886837597928,4.020761543384245
historical,01109060,1,2,53.429369422465925,56.27600502474657,58.530955596970266,-4.634614630299945,7.24368377031701
historical,01109060,1,3,-1.2289810003027324,3.80894095118171,-8.326938414670328,3.5979840668464282,4.587085924981695
historical,01109060,1,4,0.06366422301989674,10.44746997573116,4.479326225335142,-4.514427037079127,7.407534627640978
historical,01109060,1,5,9.734843037014764,17.124770813825897,13.457540589713751,13.0520708976052,4.954980286891487
historical,01109060,2,0,41.44188904723926,35.6530209327563,29.48045769849308,18.01848374550805,3.7110715637622618
historical,01109060,2,1,27.977710481665614,30.84959050729222,16.786384908059002,-0.5336530289787864,3.214141650591614
historical,01109060,2,2,10.58752120883575,12.11556313670509,2.8846531003873155,1.2847500550650253,3.4262765284872096
historical,01109060,2,3,-12.364034642187955,6.764097401232454,0.5150465814927209,4.488579161382267,2.8849130245668766
historical,01109060,2,4,-8.317987204798651,4.470475590855286,-1.1203092894449116,0.640061793520733,3.0977317691915625
historical,01109060,2,5,3.269102535606199,4.652869063914656,0.1642899025323881,4.938151162802393,4.4501759968312244
historical,01109060,3,0,23.459361004305634,15.967298917104756,12.826782019936052,-4.22829004736095,3.074082612428749
historical,01109060,3,1,7.71564118320914,9.551544385429041,6.75212892960628,3.7206860448626604,3.2142565809674046
historical,01109060,3,2,30.11815597030612,22.980923865434153,15.42389007511976,30.57129839813574,4.290989953850102
historical,01109060,3,3,-6.76248819496338,0.8124480150943568,-2.9637053583551474,4.078231562770612,2.3915144016808156
historical,01109060,3,4,6.280480629682417,4.826110176318722,2.6682651448939394,13.117444902285976,2.927487656472367
historical,01109060,3,5,4.044237080336606,3.042556465539352,4.482444062481456,15.287358980728746,2.4347783201982405
historical,01109060,4,0,1.579234802303979,3.7991851381754995,-8.967151071278785,3.8192499288429134,1.920932849045223
historical,01109060,4,1,-3.7295366793425218,-2.2722495396161437,-3.4880048758949957,4.565519336121955,2.0034869598957132
historical,01109060,4,2,-7.3836921025185065,1.9762058738040347,-12.35382623991857,1.1806545245348672,1.0747025538360575
historical,01109060,4,3,7.609534144842645,12.647355520935271,7.023732775206959,5.412867012176665,3.3802504234228254
historical,01109060,4,4,-6.08802961744138,5.029775344747299,9.24428656342938,8.2636764932177,2.530958904611754
historical,01109060,4,5,3.713696055131404,6.146614783174542,-6.053331107264658,9.068782504709445,2.677861119482357
historical,01109060,5,0,2.4521286278801004,4.301408357211608,7.9247877104917235,4.252226990613301,1.9536353308841286
historical,01109060,5,1,4.897367841420769,7.69738674959443,5.499965301489822,8.872157613708023,2.2197717156946433
historical,01109060,5,2,1.4048873605899355,2.5883077083997557,1.1492750022880915,-2.5617558049601774,0.8214429712049336
historical,01109060,5,3,-6.523269625527645,-1.8508386479046635,-6.356817352071197,-6.142742630589602,0.6825053609106311
historical,01109060,5,4,-0.845034442042927,-0.0808626150205316,-10.01414090008941,-3.762123106291092,0.36481037066952754
historical,01109060,5,5,-0.6530360190650732,1.9522689305516865,1.5014397367338577,-3.674622515410665,0.39631370827371454
historical,01109060,99,0,0.0,-0.2540031520327789,-9.581214126014928,7.827682169692814,0.0
historical,01109060,99,1,0.0,6.171104891081881,0.9271542494611691,,0.0
historical,01109060,99,2,0.0,0.8996468797993327,-9.826115205088309,,0.0
historical,01109060,99,3,0.0,6.160091885677963,-9.0800469485929,,0.0
historical,01109060,99,4,0.0,10.501830975008023,-11.003299878605498,,0.0
future,01109060,1,0,-18.198937847774232,12.337700693217954,-2.153446311931001,40.34344844228218,4.890083046129112
future,01109060,1,1,-15.302724022103027,10.831869941640699,6.725779012877567,37.01131045711289,4.020761543384245
future,01109060,1,2,58.945837290999535,52.36562760957521,67.94160206327732,38.662962487063226,7.24368377031701
future,01109060,1,3,4.925254347414086,9.002483356806389,-0.8979108281467258,39.25643745375724,4.587085924981695
future,01109060,1,4,-2.9517261303388613,6.394384831003803,0.20116561842750932,35.86467203089653,7.407534627640978
future,01109060,1,5,13.459368380269643,15.655057792424293,18.298092957775655,44.34632511622451,4.954980286891487
future,01109060,2,0,41.750264054369026,37.5496930306723,33.30214790347969,44.90704698334155,3.7110715637622618
future,01109060,2,1,30.6697504969653,30.571015298496917,23.148575058206738,36.79127681380087,3.214141650591614
future,01109060,2,2,9.077927462242254,10.452829797818195,6.822106718556537,41.490646750542595,3.4262765284872096
future,01109060,2,3,-12.13796277400277,11.515149988200488,-0.8574873445662464,33.841258323696366,2.8849130245668766
future,01109060,2,4,-8.575741262830748,4.311763597645247,-5.989030231110912,39.726178488715995,3.0977317691915625
future,01109060,2,5,8.414355263633057,6.25525414305714,8.898289308408506,39.79644368524439,4.4501759968312244
future,01109060,3,0,26.063013044411804,19.23995452638038,18.10874085047762,35.75717467843875,3.074082612428749
future,01109060,3,1,6.530296197197176,4.516316502439268,1.1222275690957433,38.687317355979445,3.2142565809674046
future,01109060,3,2,29.52904682041588,19.613227885149158,20.307537607976748,44.93896025985246,4.290989953850102
future,01109060,3,3,-5.9809119414721685,1.9385915775264482,-2.511126955772957,34.56434598358818,2.3915144016808156
future,01109060,3,4,8.137157663623427,2.259040065439015,3.1640334014429823,36.57180305253289,2.927487656472367
future,01109060,3,5,4.033558209956327,2.543936043554341,3.1885562349724172,39.62595960283088,2.4347783201982405
future,01109060,4,0,2.0820613513145054,0.38967790265946656,-1.5183721093640001,38.643086674499415,1.920932849045223
future,01109060,4,1,-2.9839193478717907,-4.928333698656363,-2.842969043281957,35.17097817831739,2.0034869598957132
future,01109060,4,2,-6.731573792033496,6.763375092135589,-3.5964303040635373,37.20139041106819,1.0747025538360575
future,01109060,4,3,5.939536658416807,12.930671766072322,5.87599004641702,39.136622696330335,3.3802504234228254
future,01109060,4,4,-4.709251854819228,10.038041185483044,12.680292515972734,35.29639175618481,2.530958904611754
future,01109060,4,5,4.007103783374918,7.0971487726965705,1.0305748784845998,36.84810484127204,2.677861119482357
future,01109060,5,0,3.1648452304068555,8.40394145761371,9.446609788249813,38.984614721370505,1.9536353308841286
future,01109060,5,1,5.420358038968347,8.956824976114033,2.396099189822688,36.97239865505135,2.2197717156946433
future,01109060,5,2,0.29799721794612377,-0.0003359292264317818,-1.5701332043365113,32.26099125436253,0.8214429712049336
future,01109060,5,3,-6.158898443275968,-2.0115162137640836,-4.789454957629531,31.479395920867393,0.6825053609106311
future,01109060,5,4,-1.1157889255891562,-4.377353779105819,-3.756696539173126,32.20780246017769,0.36481037066952754
future,01109060,5,5,-0.2654400770845598,2.3292492737630046,-0.7200363027517339,32.687061489885316,0.39631370827371454
future,01109060,99,0,0.0,2.997272534622406,-2.0542632078273733,34.947585242741056,0.0
future,01109060,99,1,0.0,11.159820848943543,-0.9664123962363604,,0.0
future,01109060,99,2,0.0,3.1044339578537605,-0.4420548678804341,,0.0
future,01109060,99,3,0.0,10.438300858775074,-2.5008531202646234,,0.0
future,01109060,99,4,0.0,16.66057794943761,-5.457114295160294,,0.0
historical,01177000,1,0,14.096341004176876,12.860725995073436,23.886253631875515,16.690562478623328,5.811805837668658
historical,01177000,1,1,-0.45240817962280283,31.016303277584118,36.359521991632434,13.90770804039371,5.259368820299789
historical,01177000,1,2,-2.2005451699942276,4.7453627729736665,27.42018510905127,0.7396761455306807,4.318905895357675
historical,01177000,1,3,-16.732538495289358,16.855011729100955,20.870371841866156,10.948657976652354,6.38511226142847
historical,01177000,1,4,-22.28442810700257,5.255466382911097,21.122918905099652,-15.316582081250363,4.8678838076669315
historical,01177000,2,0,-20.473758943655398,6.033663728921302,22.61971801790286,11.513520423145888,2.7318218050751177
historical,01177000,2,1,-8.17996828478741,13.821683117349743,23.247630859800104,23.014603508020357,3.5289887480853337
historical,01177000,2,2,10.96835042891543,11.423349720678113,22.471333662692476,26.28804184473365,1.5679193758728116
historical,01177000,2,3,-0.7329392539669921,22.70919775713333,24.40620346794449,21.20427982629184,1.6049360593844708
historical,01177000,2,4,-9.411264773657715,3.5114751719634816,22.986792237718994,15.377732327751502,3.874121494366228
historical,01177000,3,0,0.9212267361315051,14.227105796836078,16.704727224987995,18.088035626064517,2.204832824724747
historical,01177000,3,1,5.985641783928888,15.691256896676814,26.20218966249901,23.493095549851272,1.469796076633414
historical,01177000,3,2,-0.02642934382675994,23.489640733664768,25.54007414035536,23.31171770005977,1.5172188521304597
historical,01177000,3,3,-5.526496712742394,14.082521739430852,24.32708817727353,15.557382769449754,3.448619333088186
historical,01177000,3,4,-5.3183440375054785,17.004778010785934,21.136910910655,18.35923869670514,1.3909864075195177
historical,01177000,4,0,2.941430501190187,-1.1005316962111018,23.31240866329707,16.21034302869916,0.5204826873935556
historical,01177000,4,1,4.25667902339256,4.420610051442217,22.163509540474898,24.101143198676116,1.5231049250521216
historical,01177000,4,2,-9.43216641158607,14.963154385370927,16.52093100386594,16.45736238603425,2.4464710846634015
historical,01177000,4,3,-4.01501463114655,9.581241730033756,24.140355362392945,20.297390577334333,1.4842812897557591
historical,01177000,4,4,-0.5503522185102095,13.65706112606279,21.017892493029912,11.135218050723616,0.8210442809575998
historical,01177000,99,0,0.0,12.944850769214824,19.86242921945338,6.623228111148349,0.0
historical,01177000,99,1,0.0,21.07627888658184,21.64753274302041,,0.0
historical,01177000,99,2,0.0,17.584323426072118,19.59744481794846,,0.0
historical,01177000,99,3,0.0,9.22729581172634,18.737022846699443,,0.0
historical,01177000,99,4,0.0,4.853153037992616,25.016669488099886,,0.0
future,01177000,1,0,44.32065305107461,34.67062310282948,42.22009150653422,51.553184138070385,5.811805837668658
future,01177000,1,1,6.497872538834083,48.406526206806674,49.69854490981453,42.865204203992384,5.259368820299789
future,01177000,1,2,-14.641762797943192,-6.45292028267318,33.45930326394028,25.06602362623634,4.318905895357675
future,01177000,1,3,-19.118935779246165,40.544783087430936,35.87213952415168,33.928552214556156,6.38511226142847
future,01177000,1,4,-18.05921025102726,8.114599560280855,40.54633728777693,18.53838217308292,4.8678838076669315
future,01177000,2,0,-16.70095870250573,27.77248419796686,41.81277146201236,27.28494350481742,2.7318218050751177
future,01177000,2,1,-10.090227307778301,31.6789069906736,37.1997852812445,39.03589365922125,3.5289887480853337
future,01177000,2,2,9.02273077782945,15.489399755870991,37.10569638337579,35.152783871704344,1.5679193758728116
future,01177000,2,3,-15.955181644176594,39.60114436967014,32.968056400735016,26.076253851129128,1.6049360593844708
future,01177000,2,4,-14.066947777672837,9.322571890732538,34.35619641744865,31.011437719007752,3.874121494366228
future,01177000,3,0,14.776380458680386,36.12810436574877,37.98334136336845,35.615457359317965,2.204832824724747
future,01177000,3,1,5.907874176722141,32.45887645661449,43.079922959484385,32.48434143151416,1.469796076633414
future,01177000,3,2,-10.735220451363693,36.97072006102029,37.75834097481837,29.500276767215457,1.5172188521304597
future,01177000,3,3,-7.405764648637147,25.039960881972828,34.29115911066265,30.647993945791885,3.448619333088186
future,01177000,3,4,-15.135281184731058,30.72474753210918,32.199205444961585,24.788658641413697,1.3909864075195177
future,01177000,4,0,1.2761180379296586,-9.398488599940464,37.827084451660184,16.07796347150971,0.5204826873935556
future,01177000,4,1,5.083908885602486,-10.098117863381008,35.61880486775548,34.57533866623309,1.5231049250521216
future,01177000,4,2,7.541338740356483,40.96513450408456,35.77255114813561,34.76782040139017,2.4464710846634015
future,01177000,4,3,-11.210207987872455,-7.245442905254753,33.03751720081344,28.261698645335066,1.4842812897557591
future,01177000,4,4,-0.9069356788209144,31.20391945416484,40.03536403556488,12.699371027075365,0.8210442809575998
future,01177000,99,0,0.0,28.823123631855367,36.35465895464485,19.70283689384692,0.0
future,01177000,99,1,0.0,37.78822944301046,34.800219500910394,,0.0
future,01177000,99,2,0.0,38.138283182476265,35.12492781934932,,0.0
future,01177000,99,3,0.0,1.5313655562901434,33.91874879698915,,0.0
future,01177000,99,4,0.0,12.592131203202129,39.88197641680305,,0.0
historical,01109000,1,0,5.064909224103118,9.920693203474462,10.151692158297385,5.043843987896246,6.416867272929216
historical,01109000,1,1,0.5026910951542318,-0.7434815670200156,-5.59993927462825,0.06005164351511915,3.1676325701947867
historical,01109000,1,2,20.53784174303376,23.193768283300027,17.579366309186465,8.27549376419601,3.6095298956095263
historical,01109000,1,3,-11.43213513012163,6.227315008823592,3.2289997785679843,3.403989459297159,3.218161314724344
historical,01109000,2,0,11.46851645491388,9.355480127936497,3.818511985849906,-2.730530713698289,3.0109055076735145
historical,01109000,2,1,-5.915378835141843,-1.5966460910063145,-9.302435258085076,23.8013364073307,1.7517307454168851
historical,01109000,2,2,1.4014445631703292,0.3145861714135289,-2.5843316862923715,1.412897943197524,2.5472035881854773
historical,01109000,2,3,0.9876406800702653,2.5457046007104673,-2.283938723069399,25.26871650728502,1.9914857081765522
historical,01109000,3,0,0.9457347837354788,12.8244169892702,-4.181965912046131,23.78561608180318,1.0779619207502962
historical,01109000,3,1,-0.7130290507124261,5.618534173966508,-4.369262361902559,24.63496281244708,1.5887333931633116
historical,01109000,3,2,-4.210487074074622,5.942417795049174,-9.701551865620862,2.6610917900824482,0.6491360437199742
historical,01109000,3,3,5.760196764577341,5.972061837472493,-2.6284833434168013,27.462824798768597,1.9790053504144713
historical,01109000,99,0,0.0,2.320948860882755,12.825450039233441,10.67306798322147,0.0
historical,01109000,99,1,0.0,-3.4629182224174535,-0.11642023933522042,,0.0
historical,01109000,99,2,0.0,6.422965688817501,-9.348158947762258,,0.0
historical,01109000,99,3,0.0,-1.1934871140491647,-3.7311518911327073,,0.0
historical,01109000,99,4,0.0,-2.819552671399836,-9.843618693173832,,0.0
future,01109000,1,0,-11.20932149815074,-2.428342618532958,2.3773793052444105,45.931717219507995,6.416867272929216
future,01109000,1,1,9.893780603173335,6.718718777563152,6.077102515193587,55.29450750594789,3.1676325701947867
future,01109000,1,2,26.711342134262967,25.899200255243237,25.64296145680172,57.53499698131258,3.6095298956095263
future,01109000,1,3,-14.251286112544534,6.299018114731932,-4.389956102809354,57.35650686546941,3.218161314724344
future,01109000,2,0,6.2564222663693565,8.86875429780732,3.046918722522777,45.419713699957875,3.0109055076735145
future,01109000,2,1,-2.1855202086129846,-4.3859975570795005,-1.5033466304123906,62.58226130621105,1.7517307454168851
future,01109000,2,2,-0.3799018707328567,-0.9340271613126305,2.8603455881533777,40.97666093586184,2.5472035881854773
future,01109000,2,3,1.9364636817651621,-0.47457511411633624,-3.6045047776328407,62.81692958600485,1.9914857081765522
future,01109000,3,0,-2.901400685183965,12.08032007805209,1.5402535507799675,57.23822457090668,1.0779619207502962
future,01109000,3,1,3.5216597637056353,7.446854153190033,-0.44551417360853984,62.5706464115546,1.5887333931633116
future,01109000,3,2,-5.365820588751894,-0.5064568147549918,-4.587124865569441,45.71956761302774,0.6491360437199742
future,01109000,3,3,5.528689856475459,7.7565214670512725,5.796733180506605,56.62239811544778,1.9790053504144713
future,01109000,99,0,0.0,-1.7758699852396007,7.173287828230405,50.28019155568714,0.0
future,01109000,99,1,0.0,-3.9965667319550153,-1.2227165531923039,,0.0
future,01109000,99,2,0.0,5.0493976728966,-2.6090134901075457,,0.0
future,01109000,99,3,0.0,-1.4437314057981048,0.07412199100154054,,0.0
future,01109000,99,4,0.0,-2.0589415607242056,-0.34396680889776365,,0.0
historical,01106500,1,0,77.88739398452257,45.588112508342874,38.26429472762209,60.86899214995791,5.017102096273533
historical,01106500,1,1,-4.1447319018169715,0.537566933305886,0.11925510457532977,6.775695904209428,1.4820274067270767
historical,01106500,1,2,-19.90116162138631,-4.397105319953938,-10.41709879794425,,8.660265480708725
historical,01106500,1,3,-1.0466722784656597,11.25477269851039,1.7710774601550878,-8.48801226263849,5.2665573516965924
historical,01106500,2,0,-6.65103204764323,0.8231805457168201,-7.4056842307573145,-11.769496844282035,0.6676645144570786
historical,01106500,2,1,38.27012357685496,20.518284469897665,12.190539305085641,1.62425347407291,4.192032195553788
historical,01106500,2,2,4.7834897582917995,2.6459299666390255,-5.548276787369353,10.678924404026423,1.263869180514982
historical,01106500,2,3,24.754440034006873,12.701850160765964,8.611363315323416,-2.9259247784380897,5.519467156213105
historical,01106500,3,0,0.49834035333328874,0.5870858957077073,-2.7232278591686976,-8.579908534327982,0.40578793161920224
historical,01106500,3,1,3.2946126204563178,1.474908904538678,5.0987202262643745,-7.8247837418166375,0.9492231551924655
historical,01106500,3,2,-6.010908875131871,-2.396759789972384,-7.735985687286963,-11.616686472501225,0.3392445337627646
historical,01106500,3,3,15.354134098190384,4.765635625506411,5.88272670416385,-5.724297531771167,4.596542386268069
historical,01106500,99,0,0.0,0.6466871919177495,-5.093206449963005,8.88878503151517,0.0
historical,01106500,99,1,0.0,0.4723468364839741,-7.29656397214545,,0.0
historical,01106500,99,2,0.0,2.8679513590408354,-5.7402612269675135,,0.0
historical,01106500,99,3,0.0,-0.9728927003378138,-2.464237909470094,,0.0
historical,01106500,99,4,0.0,1.0986593121642851,-8.839213556958097,,0.0
future,01106500,1,0,88.36396916756493,62.02241249567816,60.28827106510198,77.46262889218815,5.017102096273533
future,01106500,1,1,-4.701214179666047,0.8831174113770867,-4.413349874921186,20.8753482885558,1.4820274067270767
future,01106500,1,2,-34.09034147531981,-19.79531818828936,-25.373182289654046,,8.660265480708725
future,01106500,1,3,-1.9747808578575918,9.438345298867175,0.394720250564382,14.316337529744352,5.2665573516965924
future,01106500,2,0,-8.687465679594867,-0.6599280034167879,-9.496430677866133,6.542740344526024,0.6676645144570786
future,01106500,2,1,47.95000915210803,29.773597185218325,28.310236124387313,26.410949988814092,4.192032195553788
future,01106500,2,2,5.928410177144136,4.3158494173157935,-0.9669100449470188,23.62586182350668,1.263869180514982
future,01106500,2,3,23.773312452968334,14.16026358071142,12.638329028452885,20.61054729606052,5.519467156213105
future,01106500,3,0,0.06500030507026955,0.5915109113465816,0.4585002745632418,8.325164229494192,0.40578793161920224
future,01106500,3,1,4.793630132807255,4.777522422664687,3.0749862718379504,9.093534544123328,0.9492231551924655
future,01106500,3,2,-7.5591531249364445,-4.899225121519654,-8.623360247310297,6.744493481665276,0.3392445337627646
future,01106500,3,3,16.707885049523075,4.665826028595255,10.404563851207064,15.862840407573877,4.596542386268069
future,01106500,99,0,0.0,0.13174967967622095,-7.0002643942321345,22.432020175313713,0.0
future,01106500,99,1,0.0,-0.8884052960198473,-4.064227460391708,,0.0
future,01106500,99,2,0.0,1.5004982814374925,-4.315971445422931,,0.0
future,01106500,99,3,0.0,0.030507026785169228,-4.237670076674325,,0.0
future,01106500,99,4,0.0,-0.0026032662856675117,-2.1792186133539433,,0.0
historical,01183500,1,0,7.381293475844984,12.956617864423215,15.03172182501172,-0.5320346787142856,6.457036110598515
historical,01183500,1,1,20.15283985338055,13.280034505599458,14.237154109606626,23.071731889144896,7.0318563282667
historical,01183500,1,2,29.748609396467433,7.449732515585838,14.566365696270037,22.47903366716621,6.471898458435139
historical,01183500,1,3,-6.8101612535274,2.204426604814792,5.135715422697263,-1.35506364537281,4.370942801186897
historical,01183500,2,0,-1.0170496098681334,2.6000966802297745,5.413212622418225,15.228749971575429,1.1364330361376693
historical,01183500,2,1,-4.702488232226205,2.6498305161829365,2.071142858609933,-2.709173692121149,3.318258939788865
historical,01183500,2,2,-4.255470538570498,0.670673247964251,2.367858738300997,5.245305910771043,2.29175860388053
historical,01183500,2,3,21.036092240861404,7.863594318606102,12.616843339150288,21.604657082266957,4.895553103222333
historical,01183500,3,0,-0.6961269958635864,1.2550091435437343,2.530117211941697,3.9652831417700414,0.8491254131699841
historical,01183500,3,1,-2.9184519133222895,0.7160792132371242,0.3898017761874685,14.87591848052128,1.6938680016737584
historical,01183500,3,2,19.90952549665984,10.799724483351271,-5.497276008852327,20.51975526258072,4.9367105252936305
historical,01183500,3,3,-0.2363457513880352,2.6838666517025036,8.388000208324623,5.77565345345742,0.4917909827620992
historical,01183500,99,0,0.0,2.7639689361580384,7.393470196742063,3.7166139620042298,0.0
historical,01183500,99,1,0.0,6.123056767726116,3.4504865920365697,,0.0
historical,01183500,99,2,0.0,-2.809301547690566,1.0491785481387597,,0.0
historical,01183500,99,3,0.0,-1.7106092248196803,5.138796279791704,,0.0
historical,01183500,99,4,0.0,1.6519995862849062,3.12215525025729,,0.0
future,01183500,1,0,27.137178290846958,26.372412182287587,26.28646811849396,26.8817838268692,6.457036110598515
future,01183500,1,1,16.771904681457055,19.574384133682706,22.51513375186656,26.31146899720965,7.0318563282667
future,01183500,1,2,30.293411673199405,27.10469415591705,28.231717894846646,38.05394520669093,6.471898458435139
future,01183500,1,3,-22.862311487138438,-5.908200855132096,0.004365232791629634,20.115106086495103,4.370942801186897
future,01183500,2,0,-4.263301771377449,-1.388257410407848,7.8397880197603325,20.96207463074099,1.1364330361376693
future,01183500,2,1,-13.997827588044476,0.3290931994208397,0.38431055966819755,19.24942940171367,3.318258939788865
future,01183500,2,2,-13.499340679774457,-6.25554866440884,1.2133646420679183,17.133141867798077,2.29175860388053
future,01183500,2,3,29.679444515623565,15.806224481812855,19.798598363434543,41.874374269390415,4.895553103222333
future,01183500,3,0,-3.266554720177236,0.850766863687956,5.251204974324498,13.773613358292641,0.8491254131699841
future,01183500,3,1,-8.203746390179246,-1.7319202829124378,3.08480230030761,18.432507264994577,1.6938680016737584
future,01183500,3,2,27.770760650317644,17.099013684154436,0.5753603584706517,39.35331060388744,4.9367105252936305
future,01183500,3,3,-0.6133435528913154,-4.868991994049676,3.480451126967051,15.13023700379492,0.4917909827620992
future,01183500,99,0,0.0,2.2725855443898806,7.409840935452381,16.777120284273032,0.0
future,01183500,99,1,0.0,5.7494084259197304,10.301609240234068,,0.0
future,01183500,99,2,0.0,-3.9686769036099903,4.0802454508038295,,0.0
future,01183500,99,3,0.0,2.2309174131970635,6.87960687960688,,0.0
future,01183500,99,4,0.0,4.405993861462252,6.03524613676898,,0.0
historical,01096000,1,0,30.18658365592708,32.293285985714434,35.773869397791124,,8.396980571171133
historical,01096000,1,1,-2.038373416242468,4.787024618729741,1.5593089889352885,0.6557289602828712,2.1860717665002816
historical,01096000,1,2,-3.1210310807652837,11.706216153056769,12.866982148118794,11.093034006970058,3.354893730717489
historical,01096000,1,3,-13.98405828024507,-6.932717611078935,-5.161754097194701,-2.919473486349457,2.369220151167238
historical,01096000,2,0,-6.3879913839526115,-5.386236169110248,-0.822868087095236,-1.361752065108058,1.5534530868454288
historical,01096000,2,1,1.7112074658863428,-1.0308394549943625,4.392101279198546,11.950955588746307,2.32829259369585
historical,01096000,2,2,16.458060271689984,17.44825799372085,20.968530598144707,1.0424604505136101,4.2916772039403215
historical,01096000,2,3,9.919884983895717,7.018954288210853,9.856191768016986,13.634412371343515,1.8079110161326921
historical,01096000,3,0,0.10535099216630522,0.25578890683898936,3.7248148261041876,8.278593999248129,1.5274473524743462
historical,01096000,3,1,-6.137028682903041,-1.686631917984982,0.07207557330244346,-0.6943386065981825,1.416319597777686
historical,01096000,3,2,8.216869367309824,6.218058137999005,9.971068166346615,12.312285995874864,1.4171577375640976
historical,01096000,3,3,0.4490276465388487,-0.06267717255463717,1.9214649312646703,-5.039828898304223,0.41262685093480195
historical,01096000,99,0,0.0,0.9232658680566133,4.803344814622895,0.4906219201186754,0.0
historical,01096000,99,1,0.0,0.7031654829761966,3.3380198331656867,,0.0
historical,01096000,99,2,0.0,-0.8572230519909334,2.1509002143851426,,0.0
historical,01096000,99,3,0.0,4.820681053840136,1.9400712246370193,,0.0
historical,01096000,99,4,0.0,1.2467486613629195,3.769711240487296,,0.0
future,01096000,1,0,26.719862301355274,12.603250954814998,35.94675055850152,,8.396980571171133
future,01096000,1,1,-3.2202059777318763,4.191141088912389,3.326839962610109,15.459997780469086,2.1860717665002816
future,01096000,1,2,-1.19201091693384,23.13439873741151,14.860022607632988,27.769621464706162,3.354893730717489
future,01096000,1,3,-14.408264725995403,-6.513840705231824,-5.294809412039247,9.459807409636358,2.369220151167238
future,01096000,2,0,-6.5906470020322345,-4.188728555317865,1.0416442776238357,16.293857119233106,1.5534530868454288
future,01096000,2,1,0.11216088002206977,-3.1601996875988343,3.2196796067657907,19.610871490476413,2.32829259369585
future,01096000,2,2,14.849363595569884,6.874843459467899,20.655366944166513,18.881847702456525,4.2916772039403215
future,01096000,2,3,8.803115765205208,5.775122918586635,9.751066010866923,25.500962600904213,1.8079110161326921
future,01096000,3,0,-0.6901162007771928,-0.5197474647561798,3.1856409509593293,19.76088721580902,1.5274473524743462
future,01096000,3,1,-5.8421036240202415,-1.8909876956400284,1.2305237259519712,17.08736135059771,1.416319597777686
future,01096000,3,2,7.629352375095455,0.6057652534629696,11.106778298251434,25.40402261465127,1.4171577375640976
future,01096000,3,3,0.07908723765341714,-0.20695151816353066,2.9714079677650376,12.44915585449527,0.41262685093480195
future,01096000,99,0,0.0,1.6582878643857812,4.930823888995378,11.998231393553969,0.0
future,01096000,99,1,0.0,0.17221103440228644,3.756490263672373,,0.0
future,01096000,99,2,0.0,-2.1081595833949294,2.266948158162188,,0.0
future,01096000,99,3,0.0,5.513604276939554,2.3808636080711927,,0.0
future,01096000,99,4,0.0,1.4938846659803324,3.6223095315693112,,0.0
historical,01105500,1,0,-18.743486561288275,6.458469302638877,9.218177947320104,-22.35038722894846,5.922309504511828
historical,01105500,1,1,-22.835025460434245,-4.519078747604906,1.9463009950335532,-21.30335086537556,4.5775029044213245
historical,01105500,1,2,24.53066595002844,22.10963866775093,21.594077962327628,10.451865993305946,5.599653047890565
historical,01105500,1,3,-12.37254949864409,-3.481535513728394,0.9108518338841844,-21.027631289634694,4.852228009258222
historical,01105500,2,0,16.233880002652487,10.899788149642433,12.82745189740439,-4.887914757279523,3.3314270113631714
historical,01105500,2,1,17.834798602555463,9.235907763076607,14.617535066992874,1.7726325635289277,4.1358554929667095
historical,01105500,2,2,3.7657011828020726,3.114723774356679,5.4467529657304965,-5.27252611483197,1.3262624394638798
historical,01105500,2,3,-21.66911556838369,-5.036593920906879,0.06205435514774976,-22.871811338007767,4.174263532716372
historical,01105500,3,0,1.316683128405047,0.6839939551100589,4.609961503963031,-12.601082635599933,0.5122913373464038
historical,01105500,3,1,2.041232291997495,2.6046774604481953,5.59222121784289,-11.794864635648802,0.8275644533811642
historical,01105500,3,2,11.934678891397894,9.949637550912136,8.864698470977892,3.02000188466545,2.5639923952145467
historical,01105500,3,3,-19.28368752246766,-5.352031076039275,1.9272449332165276,-28.152364731627134,3.998561282890334
historical,01105500,99,0,0.0,-0.2966603030123266,0.40918181088428934,7.508995787423693,0.0
historical,01105500,99,1,0.0,1.087591572055292,-0.8222725575259247,,0.0
historical,01105500,99,2,0.0,-0.42572498542874737,1.2023467575028832,,0.0
historical,01105500,99,3,0.0,0.01724119878683088,0.23027819756179777,,0.0
historical,01105500,99,4,0.0,-1.3764340035529457,3.498078688272837,,0.0
future,01105500,1,0,-20.014315815329823,2.9793591273877302,7.877344550587026,10.466185123066117,5.922309504511828
future,01105500,1,1,-20.19024106604849,-4.564845270215813,-0.7546986962245379,10.46378636044383,4.5775029044213245
future,01105500,1,2,21.516708820921817,25.669110845861276,19.427818354180175,26.77921021220414,5.599653047890565
future,01105500,1,3,-6.904934158763543,-0.9805661847392644,4.960449201883699,14.640991590897748,4.852228009258222
future,01105500,2,0,15.671116211413505,12.05929933103308,16.174232683812384,14.36273512671224,3.3314270113631714
future,01105500,2,1,15.214631684391925,11.27571953283618,16.572955006889245,20.288158556290327,4.1358554929667095
future,01105500,2,2,3.1573952892140094,4.017735491324151,-5.1890033045353885,12.82752704844733,1.3262624394638798
future,01105500,2,3,-20.146151809050817,-5.970424216372225,1.756565893049726,7.8136334153390345,4.174263532716372
